Subcategory,Food,Serving,Calories,URL
Fast Food & Burgers,Egg Roll,100 g,307 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Egg Sandwich,100 g,298 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Filet o Fish (McDonald's),100 g,282 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Fish Sandwich,100 g,194 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,French Fries,100 g,312 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,"French Fries, large",100 g,289 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,French Toast Sticks,100 g,340 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Grilled Chicken Sandwich,100 g,182 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Hamburger,100 g,297 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Hot Dog,100 g,235 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,"Hot Dog Bun, Hotdog Roll",100 g,469 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Hot Dog with Chili,100 g,260 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Hot Wings,100 g,252 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Hushpuppies,100 g,245 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Instant Ramen,100 g,67 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Italian BMT (Subway),100 g,540 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Jr Bacon Cheeseburger (Wendy's),100 g,271 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Jr Cheeseburger (Wendy's),100 g,208 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Kebab,100 g,158 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,McChicken (McDonald's),100 g,230 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,McDouble (McDonald's),100 g,282 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,McRib (McDonald's),100 g,226 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Nachos Supreme,100 g,367 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Onion Rings,100 g,252 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Original Chicken Sandwich (Burger King),100 g,286 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Peanut Butter Sandwich,100 g,384 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Poutine,100 g,288 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Quarter Pounder (McDonald's),100 g,256 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Quarter Pounder with Cheese (McDonald's),100 g,258 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Reuben Sandwich (Arby's),100 g,282 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Roast Beef Sandwich,100 g,192 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Sausage Biscuit,100 g,350 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Sausage Burrito,100 g,277 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Sausage McGriddles (McDonald's),100 g,312 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Sausage McMuffin (McDonald's),100 g,333 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Sloppy Joe,100 g,321 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Spring Roll,100 g,212 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Taco Salad,100 g,500 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Vegan Hot Dogs,100 g,204 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Veggie Burger,100 g,204 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Whopper (Burger King),100 g,233 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,"Whopper, with cheese (Burger King)",100 g,250 Cal,https://www.calories.info/food/fast-food-burgers
Fast Food & Burgers,Zinger Burger (KFC),100 g,244 Cal,https://www.calories.info/food/fast-food-burgers
Fish & Seafood,Abalone,100 g,209 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Anchovis,100 g,101 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Bass,100 g,98 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Bluefish,100 g,124 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Butterfish,100 g,114 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Calamari,100 g,81 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Carp,100 g,134 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Catfish, fried",100 g,184 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Caviar,100 g,260 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Clam,100 g,86 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Cod,100 g,77 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Crawfish, Crayfish",100 g,81 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Eel,100 g,281 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Fish Fingers, Fish sticks",100 g,256 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Flounder,100 g,72 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Grouper,100 g,98 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Haddock,100 g,77 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Hake,100 g,94 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Halibut,100 g,95 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Herring,100 g,233 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Kipper,100 g,164 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Lobster,100 g,83 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Mackerel,100 g,182 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Milkfish,100 g,148 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Mussel,100 g,69 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Octopus,100 g,81 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Oyster,100 g,66 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Pickerel,100 g,156 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Pike,100 g,111 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Red Snapper,100 g,128 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Redfish,100 g,224 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Salmon,100 g,180 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Salmon Sashimi,100 g,180 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Salmon, baked",100 g,112 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Salmon, cooked",100 g,185 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Salmon, smoked",100 g,190 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Sardines,100 g,118 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Scallop,100 g,73 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Scampi,100 g,192 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Sea Bass,100 g,105 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Shrimp,100 g,91 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Shrimp, cooked",100 g,99 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Shrimp, fried",100 g,105 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Shrimp, grilled",100 g,105 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Smelt,100 g,97 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Sole, Flatfish",100 g,82 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Squid,100 g,81 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Surimi,100 g,114 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Swordfish,100 g,117 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Tilapia, cooked",100 g,128 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Trout,100 g,103 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Tuna,100 g,126 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Tuna, canned",100 g,98 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,"Tuna, canned in oil",100 g,353 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Turbot,100 g,82 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,White Fish,100 g,92 Cal,https://www.calories.info/food/fish-seafood
Fish & Seafood,Whiting,100 g,74 Cal,https://www.calories.info/food/fish-seafood
"Flour, Grains & Baking Ingredients",Acorn Flour,100 g,501 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Agar,100 g,172 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",All Purpose Flour,100 g,366 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Almond Extract,100 ml,0 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Amaranth,100 g,400 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Arrowroot Flour,100 g,357 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Baking Chocolate,100 g,472 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Baking Powder,100 g,100 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Baking Soda,100 g,0 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Barley,100 g,347 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Barley Flour,100 g,341 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients","Barley, cooked",100 g,120 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Bran Flakes,100 g,359 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Bread Flour,100 g,367 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Brown Sugar,100 g,380 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Buckwheat Flour,100 g,325 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients","Bulgur, cooked",100 g,128 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Cake Flour,100 g,362 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Chickpea Flour,100 g,350 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Chocolate Chips,100 g,510 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Chocolate Frosting,100 g,348 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Chocolate Sprinkles,100 g,500 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Chocolate Syrup,100 g,175 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Cocoa Powder,100 g,393 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Coconut Flakes,100 g,679 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Corn Flour,100 g,344 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Corn Syrup,100 g,172 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Corn,100 g,341 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients","Cornmeal, Corn Flour",100 g,344 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Cornstarch,100 g,348 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Couscous,100 g,349 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Cream of Tartar,100 g,400 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Dextrose,100 g,375 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Duck Egg,100 g,185 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Egg,100 g,137 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients","Egg Substitute, powder",100 g,444 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Egg White,100 g,48 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients","Egg White, boiled",100 g,99 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Egg Yolk,100 g,353 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients","Egg, boiled",100 g,137 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Fondant,100 g,352 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Freekeh,100 g,352 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Fructose,100 g,399 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Gelatin,100 g,338 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Glucose,100 g,399 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Gluten,100 g,370 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Goose Egg,100 g,180 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Granulated Sugar,100 g,399 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Honey,100 g,302 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Jaggery,100 g,186 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Kamut,100 g,365 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Maca Powder,100 g,319 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Maltitol,100 g,241 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Maltodextrin,100 g,360 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Marzipan,100 g,498 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Millet,100 g,362 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Millet Flour,100 g,342 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients","Millet, cooked",100 g,119 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Molasses,100 ml,400 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Oat Bran,100 g,358 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Oatmeal,100 g,128 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Oats,100 g,349 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Orange Peel,100 g,32 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Pearl Barley,100 g,347 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Pectin,100 g,11 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Peppermint Extract,100 ml,0 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Plantain flower,100 g,336 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Polenta,100 g,200 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Potato Starch,100 g,336 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients","Powdered Sugar, Powder",100 g,399 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Puff Pastry,100 g,425 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
"Flour, Grains & Baking Ingredients",Quail Egg,100 g,137 Cal,https://www.calories.info/food/flour-grains-baking-ingredients
